,ra,dec,gPSF,gPSFerr,rPSF,rPSFerr,iPSF,iPSFerr,zPSF,zPSFerr,yPSF,yPSFerr,gAp,gAperr,rAp,rAperr,iAp,iAperr,zAp,zAperr,yAp,yAperr,g-r_PSF,r-i_PSF,g-r_PSFerr,r-i_PSFerr,g-r_Ap,r-i_Ap,g-r_Aperr,r-i_Aperr
0,216.92723579,12.30185076,19.479410234885783,0.007445000112056732,18.77299810919572,0.004358999896794558,18.418765559488847,0.003194000106304884,18.036619336767235,0.004991000052541494,17.912696170624887,0.009723000228404999,18.72171026845512,0.002145000034943223,18.0834973004799,0.0013389999512583017,17.696765437418534,0.000990999978967011,17.387420804662742,0.0011729999678209424,17.137595462617075,0.0010310000507161021,0.7064121256900648,0.3542325497068717,0.00862721894753922,0.005403935304880192,0.6382129679752211,0.38673186306136387,0.002528625322062595,0.0016658336735047561
