,ra,dec,gPSF,gPSFerr,rPSF,rPSFerr,iPSF,iPSFerr,zPSF,zPSFerr,yPSF,yPSFerr,gAp,gAperr,rAp,rAperr,iAp,iAperr,zAp,zAperr,yAp,yAperr,g-r_PSF,r-i_PSF,g-r_PSFerr,r-i_PSFerr,g-r_Ap,r-i_Ap,g-r_Aperr,r-i_Aperr
0,40.28980875,26.46225905,19.832723775479877,0.013032999821007252,19.637672286836036,0.010360999964177608,19.485846687746204,0.010867999866604805,19.22332541425251,0.01382800005376339,19.224460479625126,0.03082999959588051,18.68922440109023,0.0023479999508708715,18.507373672334083,0.0019320000428706408,18.369446922731555,0.0015330000314861536,18.173326177191964,0.0017369999550282955,18.138259765513798,0.0016459999606013298,0.19505148864384125,0.1518255990898325,0.01664960673986216,0.015015450088432596,0.18185072875614594,0.13792674960252782,0.0030406788608700152,0.0024663157263798783
