,ra,dec,gPSF,gPSFerr,rPSF,rPSFerr,iPSF,iPSFerr,zPSF,zPSFerr,yPSF,yPSFerr,gAp,gAperr,rAp,rAperr,iAp,iAperr,zAp,zAperr,yAp,yAperr,g-r_PSF,r-i_PSF,g-r_PSFerr,r-i_PSFerr,g-r_Ap,r-i_Ap,g-r_Aperr,r-i_Aperr
0,10.68460172,41.26913593,11.466354112318713,0.0003229999856557697,12.88779216340752,0.001509999972768128,13.428800584105021,,11.45355562959443,0.0007099999929778278,14.709521368987065,0.009980999864637852,11.089653711012561,0.00016900000628083944,11.337392383134082,0.0001289999927394092,,,10.980755374772652,0.00010199999815085903,11.906521872527104,0.00014800000644754618,-1.4214380510888063,-0.5410084206975014,0.001544159612376057,,-0.24773867212152112,,0.0002126076203942168,
