,ra,dec,gPSF,gPSFerr,rPSF,rPSFerr,iPSF,iPSFerr,zPSF,zPSFerr,yPSF,yPSFerr,gAp,gAperr,rAp,rAperr,iAp,iAperr,zAp,zAperr,yAp,yAperr,g-r_PSF,r-i_PSF,g-r_PSFerr,r-i_PSFerr,g-r_Ap,r-i_Ap,g-r_Aperr,r-i_Aperr
0,17.68712965,41.99286968,22.255116508749463,0.09245099872350693,21.942348311671036,0.08970600366592407,21.818016189623776,0.055034998804330826,21.301857685703133,0.10455799847841263,21.773739229550316,0.2798660099506378,21.153616951254346,0.0075980001129209995,21.1784475548351,0.006686999928206205,20.662315506030026,0.004298000130802393,20.45605728592286,0.005289999768137932,20.981937776913597,0.00674699991941452,0.3127681970784266,0.12433212204726019,0.12881907567858367,0.10524266334098296,-0.024830603580753063,0.5161320488050727,0.010121540088137641,0.007949136630113183
