,ra,dec,gPSF,gPSFerr,rPSF,rPSFerr,iPSF,iPSFerr,zPSF,zPSFerr,yPSF,yPSFerr,gAp,gAperr,rAp,rAperr,iAp,iAperr,zAp,zAperr,yAp,yAperr,g-r_PSF,r-i_PSF,g-r_PSFerr,r-i_PSFerr,g-r_Ap,r-i_Ap,g-r_Aperr,r-i_Aperr
0,32.54596907,15.3160771,18.790492376047673,0.005357999820262194,18.758025193277152,0.006132999900728464,18.5586632255065,0.004625000059604645,18.65947364239809,0.008413000032305717,18.627147769387822,0.015296000055968761,17.74609120722443,0.0014890000456944108,17.55212500101641,0.0014600000577047467,17.380762911175445,0.0008779999916441739,17.49277327923891,0.001366000040434301,17.315946673806767,0.0012260000221431255,0.032467182770520964,0.19936196777065263,0.008143822803589544,0.007681426516844271,0.19396620620802096,0.17136208984096513,0.0020853587951659112,0.0017036678531406975
