,ra,dec,gPSF,gPSFerr,rPSF,rPSFerr,iPSF,iPSFerr,zPSF,zPSFerr,yPSF,yPSFerr,gAp,gAperr,rAp,rAperr,iAp,iAperr,zAp,zAperr,yAp,yAperr,g-r_PSF,r-i_PSF,g-r_PSFerr,r-i_PSFerr,g-r_Ap,r-i_Ap,g-r_Aperr,r-i_Aperr
0,26.14783527,37.6958384,17.627170457989486,0.0033420000690966845,17.420701202666315,0.0021440000273287296,17.10440926044698,0.0018520000157877803,16.818402511564074,0.002615999896079302,16.49734382605167,0.0030799999367445707,16.11097134605101,0.0006649999995715916,16.274901565825495,0.0006510000093840063,15.787308735544638,0.0004199999966658652,15.644702178922474,0.0005339999916031957,15.34734325384708,0.00041199999395757914,0.20646925532317084,0.3162919422193333,0.003970604560898483,0.002833132572906452,-0.1639302197744854,0.48759283028085676,0.0009306051856980989,0.0007747264093970871
