,ra,dec,gPSF,gPSFerr,rPSF,rPSFerr,iPSF,iPSFerr,zPSF,zPSFerr,yPSF,yPSFerr,gAp,gAperr,rAp,rAperr,iAp,iAperr,zAp,zAperr,yAp,yAperr,g-r_PSF,r-i_PSF,g-r_PSFerr,r-i_PSFerr,g-r_Ap,r-i_Ap,g-r_Aperr,r-i_Aperr
0,18.12561858,14.04833315,18.579196266063786,0.00509499991312623,18.254164197499538,0.0042860000394284725,18.000000012872743,0.0029589999467134476,18.10405101211211,0.0053969998843967915,17.793256876298592,0.008267000317573547,17.552497199901676,0.001158999977633357,17.415863492543483,0.0009749999735504389,17.055799497125673,0.0007529999711550772,17.10785045058867,0.0011230000527575612,16.857757685014413,0.0009110000100918114,0.3250320685642478,0.254164184626795,0.006657989219932483,0.00520821245943664,0.13663370735819313,0.36006399541781064,0.0015145645897674614,0.0012319228486325365
