,ra,dec,gPSF,gPSFerr,rPSF,rPSFerr,iPSF,iPSFerr,zPSF,zPSFerr,yPSF,yPSFerr,gAp,gAperr,rAp,rAperr,iAp,iAperr,zAp,zAperr,yAp,yAperr,g-r_PSF,r-i_PSF,g-r_PSFerr,r-i_PSFerr,g-r_Ap,r-i_Ap,g-r_Aperr,r-i_Aperr
0,355.78598276,41.15223999,21.889410000086468,0.06995200365781784,21.536298639903883,0.06943300366401672,21.40713422661078,0.052129000425338745,21.25424388719469,0.07335200160741806,21.544251776564874,0.28565600514411926,21.66061018014018,0.009758999571204185,20.87679851783357,0.00597700010985136,20.92403524284613,0.004395999945700169,21.04004482103258,0.00671500014141202,21.354550696242608,0.0073739998042583466,0.3531113601825844,0.12916441329310402,0.09856076711121277,0.08682381403251258,0.7838116623066078,-0.047236725012560044,0.011443889327668572,0.007419524636778226
