,ra,dec,gPSF,gPSFerr,rPSF,rPSFerr,iPSF,iPSFerr,zPSF,zPSFerr,yPSF,yPSFerr,gAp,gAperr,rAp,rAperr,iAp,iAperr,zAp,zAperr,yAp,yAperr,g-r_PSF,r-i_PSF,g-r_PSFerr,r-i_PSFerr,g-r_Ap,r-i_Ap,g-r_Aperr,r-i_Aperr
0,10.75418077,1.55670563,19.85138312777668,0.01140500046312809,19.471485107557317,0.006453000009059906,19.385150116301247,0.006850999779999256,19.213453082914768,0.013416999951004982,19.123666455715323,0.034501999616622925,18.68348304232746,0.00228599994443357,18.323284118787786,0.001383999944664538,18.27614895663328,0.0014070000033825636,18.088052539701877,0.0019369999645277858,17.931066205471183,0.0014700000174343586,0.37989802021936114,0.08633499125607003,0.013104016356860941,0.009411557102970635,0.36019892353967364,0.047135162154507526,0.002672312031328252,0.0019736020004930016
